link;id_apto;precio;cant_h;coord;hab_disponibles;id_arrendador
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/alfaguara/jamundi/7521214;7521214;1300000;2;POINT(3.4509999752044678 -76.52400207519531);2;1044276952
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-jardin/cali/7948853;7948853;2600000;3;POINT(3.36899995803833 -76.53700256347656);3;1485463670
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-rita/cali/7683133;7683133;7500000;3;POINT(3.4533934593200684 -76.55068969726562);3;1387686089
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/san-fernando-nuevo/cali/7776082;7776082;5000000;3;POINT(3.430999994277954 -76.54100036621094);3;1548825397
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/caney/cali/7821841;7821841;1300000;3;POINT(3.380000114440918 -76.51599884033203);3;1494685983
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-teresita/cali/7741504;7741504;4200000;4;POINT(3.4498722553253174 -76.53463745117188);4;1491075958
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-bochalema/cali/7951833;7951833;1300000;3;POINT(3.434000015258789 -76.5260009765625);3;1004770034
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili-comuna-17-sur/cali/6891725;6891725;4000000;3;POINT(3.3799002170562744 -76.52349853515625);3;1296923004
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-rita/cali/7532276;7532276;11000000;3;POINT(3.4513726234436035 -76.5540771484375);3;1307074298
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7951601;7951601;1400000;2;POINT(3.372999906539917 -76.5459976196289);2;1081250407
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7952575;7952575;1100000;2;POINT(3.3739378452301025 -76.50608825683594);2;1044276952
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-teresita/cali/7621197;7621197;3000000;2;POINT(3.447497606277466 -76.55485534667969);2;1485463670
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/flora-industrial/cali/7950950;7950950;900000;2;POINT(3.4779999256134033 -76.52400207519531);2;1387686089
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/departamental/cali/7566737;7566737;1300000;4;POINT(3.4147396087646484 -76.53431701660156);4;1548825397
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-teresita/cali/7748899;7748899;4400000;3;POINT(3.4498722553253174 -76.53463745117188);3;1494685983
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/pance/cali/7869115;7869115;3100000;3;POINT(3.3634183406829834 -76.54314422607422);3;1491075958
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/chipichape/cali/7951700;7951700;2200000;3;POINT(3.4749999046325684 -76.52799987792969);3;1004770034
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/bellavista/cali/7938604;7938604;3300000;3;POINT(3.434000015258789 -76.5260009765625);3;1296923004
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-pacifica/cali/7864655;7864655;1100000;2;POINT(3.3440804481506348 -76.52086639404297);2;1307074298
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/arboledas/cali/7934212;7934212;2300000;2;POINT(3.4519999027252197 -76.55000305175781);2;1081250407
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7961920;7961920;1350000;3;POINT(3.378552198410034 -76.52336120605469);3;1044276952
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/los-cristales/cali/7658467;7658467;3800000;4;POINT(3.433678150177002 -76.5499038696289);4;1485463670
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/pampa-linda/cali/7610141;7610141;1200000;3;POINT(3.4049999713897705 -76.5469970703125);3;1387686089
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-anita/cali/7630807;7630807;1000000;2;POINT(3.4104392528533936 -76.54412841796875);2;1548825397
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/primero-de-mayo/cali/7952007;7952007;1100000;4;POINT(3.4070000648498535 -76.5260009765625);4;1494685983
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/brisas-de-los-alamos/cali/7631429;7631429;800000;2;POINT(3.434000015258789 -76.5260009765625);2;1491075958
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-teresita/cali/7951872;7951872;4100000;3;POINT(3.447201728820801 -76.5576400756836);3;1004770034
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/paso-del-comercio/cali/7694431;7694431;650000;3;POINT(3.490999937057495 -76.49199676513672);3;1296923004
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/pance/cali/7551215;7551215;2100000;1;POINT(3.3535685539245605 -76.53489685058594);1;1307074298
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/10019413;10019413;2000000;3;POINT(3.374369440362571 -76.52290827312565);3;1081250407
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-lido/cali/7750415;7750415;950000;2;POINT(3.4226155281066895 -76.55247497558594);2;1044276952
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/nueva-tequendama/cali/7952696;7952696;3000000;3;POINT(3.4197237491607666 -76.54231262207031);3;1485463670
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7741588;7741588;1200000;2;POINT(3.364000082015991 -76.49500274658203);2;1387686089
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/normandia/cali/7865877;7865877;18000000;4;POINT(3.4535248279571533 -76.54464721679688);4;1548825397
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/versalles/cali/7677567;7677567;2650000;2;POINT(3.4617996215820312 -76.52854919433594);2;1494685983
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/cristales/cali/7696403;7696403;5000000;4;POINT(3.430000066757202 -76.55000305175781);4;1491075958
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7754013;7754013;1100000;3;POINT(3.353250503540039 -76.50439453125);3;1004770034
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-teresita/cali/7717378;7717378;13000000;7;POINT(3.4509785175323486 -76.54981231689453);7;1296923004
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-trebol/cali/7689670;7689670;700000;2;POINT(3.444000005722046 -76.49500274658203);2;1307074298
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/altos-de-riomar/barranquilla/7759943;7759943;10000000;3;POINT(3.4730000495910645 -76.50499725341797);3;1081250407
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/sur-ingenio/cali/7702274;7702274;5000000;3;POINT(3.4516468048095703 -76.531982421875);3;1044276952
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/altos-de-ciudad-jardin/cali/7683067;7683067;6000000;3;POINT(3.3634324073791504 -76.5432357788086);3;1485463670
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-pacifica/cali/7768391;7768391;900000;2;POINT(3.345473289489746 -76.5162124633789);2;1387686089
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/normandia/cali/7707295;7707295;22000000;4;POINT(3.4549896717071533 -76.54715728759766);4;1548825397
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/arboledas/cali/7708360;7708360;3500000;4;POINT(3.449820041656494 -76.54725646972656);4;1494685983
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/cerro-cristales/cali/7952698;7952698;5000000;4;POINT(3.437999963760376 -76.54900360107422);4;1491075958
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/calipso/cali/7952756;7952756;650000;3;POINT(3.424999952316284 -76.49800109863281);3;1004770034
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/san-carlos/cali/7764225;7764225;550000;2;POINT(3.420976400375366 -76.51398468017578);2;1296923004
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/sector-canaveralejo-guadalupe/cali/6940389;6940389;1000000;3;POINT(3.3950185775756836 -76.557373046875);3;1307074298
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/normandia/cali/7730549;7730549;4950000;3;POINT(3.454113245010376 -76.53944396972656);3;1081250407
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/aguacatal/cali/7866749;7866749;10000000;3;POINT(3.4714701175689697 -76.52944946289062);3;1044276952
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7755079;7755079;5000000;2;POINT(3.368000030517578 -76.51499938964844);2;1485463670
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/los-cambulos/cali/7708063;7708063;3000000;3;POINT(3.420650005340576 -76.5418472290039);3;1387686089
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-jardin/cali/7774349;7774349;2800000;2;POINT(3.3694775104522705 -76.54022216796875);2;1548825397
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/arboledas/cali/7905563;7905563;5000000;3;POINT(3.4489998817443848 -76.5479965209961);3;1494685983
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7772896;7772896;2000000;3;POINT(3.368000030517578 -76.51499938964844);3;1491075958
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/junin/cali/7788288;7788288;1100000;5;POINT(3.4341609477996826 -76.52788543701172);5;1004770034
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/bellavista/cali/7919704;7919704;9400000;3;POINT(3.452124834060669 -76.53917694091797);3;1296923004
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/pance/cali/7900061;7900061;2600000;1;POINT(3.3561553955078125 -76.53536224365234);1;1307074298
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/normandia/cali/7901040;7901040;3300000;3;POINT(3.4517476558685303 -76.54109954833984);3;1081250407
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/normandia/cali/7887875;7887875;6900000;3;POINT(3.4535248279571533 -76.54464721679688);3;1044276952
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/arboledas/cali/7913007;7913007;4800000;4;POINT(3.4498722553253174 -76.53463745117188);4;1485463670
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-jardin/cali/7788467;7788467;4600000;4;POINT(3.3634183406829834 -76.54314422607422);4;1387686089
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/normandia/cali/7869162;7869162;8000000;4;POINT(3.455148696899414 -76.54476928710938);4;1548825397
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7777314;7777314;2000000;3;POINT(3.368000030517578 -76.51499938964844);3;1494685983
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/bellavista/cali/7787299;7787299;9433000;4;POINT(3.4465694427490234 -76.54712677001953);4;1491075958
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/aguacatal/cali/7847460;7847460;4200000;4;POINT(3.446614980697632 -76.54719543457031);4;1004770034
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7908433;7908433;1050000;2;POINT(3.371875047683716 -76.51698303222656);2;1296923004
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/bochalema/cali/7916761;7916761;1000000;2;POINT(3.3602681159973145 -76.5212173461914);2;1307074298
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-buitrera/cali/7889240;7889240;1850000;2;POINT(3.267666816711426 -76.51266479492188);2;1081250407
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/bellavista/cali/7919682;7919682;9750000;3;POINT(3.452124834060669 -76.53917694091797);3;1044276952
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/normandia/cali/7776953;7776953;7900000;3;POINT(3.4556097984313965 -76.54413604736328);3;1485463670
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-aguacatal/cali/7789485;7789485;1200000;3;POINT(3.4582817554473877 -76.55748748779297);3;1387686089
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7771199;7771199;2300000;3;POINT(3.364000082015991 -76.49500274658203);3;1548825397
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/republica-de-israel/cali/7919797;7919797;600000;2;POINT(3.408912420272827 -76.51502990722656);2;1494685983
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/normandia/cali/7864639;7864639;6000000;3;POINT(3.4519011974334717 -76.5433120727539);3;1491075958
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/san-luis/cali/7920371;7920371;490000;2;POINT(3.48799991607666 -76.48699951171875);2;1004770034
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-ingenio/cali/7970479;7970479;2000000;4;POINT(3.3831629753112793 -76.53056335449219);4;1296923004
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/pance/cali/7930870;7930870;4400000;3;POINT(3.3503355979919434 -76.52914428710938);3;1307074298
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-elena/cali/10032955;10032955;600000;2;POINT(3.427375492210178 -76.52561011404141);2;1081250407
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-2000/cali/7893689;7893689;720000;2;POINT(3.393805980682373 -76.5149917602539);2;1044276952
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/norte-granada/cali/7954334;7954334;3300000;3;POINT(3.456721782684326 -76.53315734863281);3;1485463670
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-cordoba/cali/7953626;7953626;750000;4;POINT(3.3953115940093994 -76.51344299316406);4;1387686089
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-flora/cali/7947955;7947955;950000;2;POINT(3.4830000400543213 -76.5250015258789);2;1548825397
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/los-cristales/cali/7954378;7954378;3100000;1;POINT(3.430000066757202 -76.54900360107422);1;1494685983
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/los-alcazares/cali/7934191;7934191;700000;3;POINT(3.486999988555908 -76.49400329589844);3;1491075958
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/aguacatal/cali/7952956;7952956;1112900;2;POINT(3.4560000896453857 -76.55699920654297);2;1004770034
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7934147;7934147;1900000;2;POINT(3.368000030517578 -76.51499938964844);2;1296923004
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/las-delicias/cali/7954116;7954116;900000;3;POINT(3.4609999656677246 -76.50700378417969);3;1307074298
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/hacienda-cachipay/cali/7926405;7926405;1000000;2;POINT(3.3532516956329346 -76.50447845458984);2;1081250407
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-refugio/cali/7939973;7939973;880000;3;POINT(3.3961222171783447 -76.54792785644531);3;1044276952
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7933480;7933480;1500000;3;POINT(3.366380214691162 -76.51704406738281);3;1485463670
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/bellavista/cali/7932419;7932419;2500000;4;POINT(3.4422411918640137 -76.55231475830078);4;1387686089
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-bosque/cali/7933026;7933026;900000;2;POINT(3.484999895095825 -76.52999877929688);2;1548825397
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7928514;7928514;1700000;3;POINT(3.371213912963867 -76.5157470703125);3;1494685983
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-bochalema/cali/7924149;7924149;1900000;3;POINT(3.3602681159973145 -76.5212173461914);3;1491075958
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/los-cristales/cali/7954087;7954087;3500000;3;POINT(3.428361654281616 -76.55076599121094);3;1004770034
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/versalles/cali/7939700;7939700;2500000;4;POINT(3.463744640350342 -76.52886199951172);4;1296923004
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/norte-granada/cali/7954147;7954147;3300000;3;POINT(3.456721782684326 -76.53315734863281);3;1307074298
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/bochalema/cali/7953954;7953954;950000;2;POINT(3.3515186309814453 -76.50282287597656);2;1081250407
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/multicentro/cali/7955115;7955115;1800000;3;POINT(3.434000015258789 -76.5260009765625);3;1044276952
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-pacifica/cali/7925811;7925811;1300000;3;POINT(3.434000015258789 -76.5260009765625);3;1485463670
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-guabinas/cali/7854471;7854471;900000;2;POINT(3.557753801345825 -76.49569702148438);2;1387686089
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/alfonso-lopez-i-etapa/cali/7907001;7907001;850000;2;POINT(3.4649999141693115 -76.48100280761719);2;1548825397
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-isabel/cali/7954789;7954789;3100000;1;POINT(3.430000066757202 -76.54900360107422);1;1494685983
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7955918;7955918;980000;2;POINT(3.379079580307007 -76.51423645019531);2;1491075958
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/alfonso-lopez/cali/7970874;7970874;660000;3;POINT(3.4590001106262207 -76.48300170898438);3;1004770034
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-flora/cali/7938854;7938854;3000000;2;POINT(3.4838900566101074 -76.51482391357422);2;1296923004
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/boyaca/cali/7967782;7967782;640000;3;POINT(3.4230000972747803 -76.5199966430664);3;1307074298
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/prados-del-norte/cali/7956248;7956248;2300000;5;POINT(3.472780227661133 -76.52320098876953);5;1081250407
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/comfandi/cali/7831439;7831439;900000;3;POINT(3.392086982727051 -76.51124572753906);3;1044276952
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/canaveralejo/cali/7955747;7955747;1280000;4;POINT(3.4018075466156006 -76.54627990722656);4;1485463670
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/caney/cali/7956476;7956476;1200000;2;POINT(3.384999990463257 -76.51499938964844);2;1387686089
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-rodeo/cali/7944439;7944439;780000;3;POINT(3.434000015258789 -76.50599670410156);3;1548825397
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/los-naranjos/jamundi/7556819;7556819;850000;2;POINT(3.442451238632202 -76.53823852539062);2;1494685983
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/mayapan-las-vegas/cali/7955309;7955309;2000000;3;POINT(3.385999917984009 -76.54199981689453);3;1491075958
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/juanamb/cali/7955206;7955206;3000000;4;POINT(3.455059051513672 -76.53789520263672);4;1004770034
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/departamental/cali/7904261;7904261;700000;3;POINT(3.4200000762939453 -76.53500366210938);3;1296923004
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-pacifica/cali/7956290;7956290;1200000;2;POINT(3.3445706367492676 -76.51886749267578);2;1307074298
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/primero-de-mayo/cali/7955333;7955333;920000;3;POINT(3.4062955379486084 -76.53284454345703);3;1081250407
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-melendez/cali/7956393;7956393;1100000;3;POINT(3.372999906539917 -76.5479965209961);3;1044276952
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7955695;7955695;1100000;2;POINT(3.371563196182251 -76.51972961425781);2;1485463670
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-2000/cali/7966393;7966393;800000;2;POINT(3.3940000534057617 -76.5199966430664);2;1387686089
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-flora/cali/7954794;7954794;1430000;4;POINT(3.4498722553253174 -76.53463745117188);4;1548825397
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/bellavista/cali/7890956;7890956;1100000000;4;POINT(3.4458019733428955 -76.54938507080078);4;1494685983
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7808507;7808507;980000;2;POINT(3.3691701889038086 -76.51890563964844);2;1491075958
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/brisas-de-los-alamos/cali/7956003;7956003;1300000;2;POINT(3.496000051498413 -76.50299835205078);2;1004770034
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-guabinas/yumbo/7957885;7957885;850000;2;POINT(3.437999963760376 -76.53399658203125);2;1296923004
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/las-acacias/cali/7939254;7939254;750000;3;POINT(3.433776617050171 -76.52086639404297);3;1307074298
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/aguacatal/cali/7906700;7906700;1050000;3;POINT(3.4596004486083984 -76.56099700927734);3;1081250407
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/san-fernando/cali/7751135;7751135;1500000;2;POINT(3.428999900817871 -76.54299926757812);2;1044276952
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-lido/cali/7803146;7803146;950000;2;POINT(3.4516468048095703 -76.531982421875);2;1485463670
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/belisario-caicedo/cali/7957607;7957607;980000;3;POINT(3.415308713912964 -76.55511474609375);3;1387686089
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/pance/cali/7957760;7957760;4400000;3;POINT(3.3505406379699707 -76.52804565429688);3;1548825397
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/el-caney/cali/7947571;7947571;1000000;2;POINT(3.383098840713501 -76.51966857910156);2;1494685983
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-teresita/cali/7886089;7886089;4600000;5;POINT(3.4519999027252197 -76.54499816894531);5;1491075958
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/napoles/cali/7918785;7918785;750000;2;POINT(3.4498722553253174 -76.53463745117188);2;1004770034
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/san-carlos/cali/7957491;7957491;470000;2;POINT(3.421217441558838 -76.51202392578125);2;1296923004
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7942363;7942363;3900000;3;POINT(3.3717172145843506 -76.51951599121094);3;1307074298
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-jardin/cali/7818468;7818468;1800000;1;POINT(3.366563320159912 -76.53096008300781);1;1081250407
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/oriente-ciudad-cordoba/cali/7965318;7965318;480000;3;POINT(3.394855260848999 -76.51244354248047);3;1044276952
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/los-cambulos/cali/7906673;7906673;940000;2;POINT(3.4210000038146973 -76.53900146484375);2;1485463670
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/cuarto-de-legua/cali/7957544;7957544;3800000;5;POINT(3.407702922821045 -76.55567932128906);5;1387686089
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/juanambu/cali/7909449;7909449;6900000;3;POINT(3.455561637878418 -76.53860473632812);3;1548825397
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7958464;7958464;1800000;3;POINT(3.374342203140259 -76.51663970947266);3;1494685983
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-jardin/cali/7957308;7957308;2900000;4;POINT(3.352414131164551 -76.52999877929688);4;1491075958
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/bella-suiza/cali/7957707;7957707;1100000;2;POINT(3.4070000648498535 -76.53700256347656);2;1004770034
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/normandia/cali/7959409;7959409;3900000;3;POINT(3.4539999961853027 -76.54299926757812);3;1296923004
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/pance/cali/7958092;7958092;4400000;3;POINT(3.3515777587890625 -76.52629852294922);3;1307074298
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/menga/cali/7958425;7958425;3950000;2;POINT(3.434000015258789 -76.5260009765625);2;1081250407
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/bellavista/cali/7883881;7883881;12900000;3;POINT(3.446000099182129 -76.5469970703125);3;1044276952
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/ciudad-guabinas/cali/7959308;7959308;950000;2;POINT(3.5578324794769287 -76.50222778320312);2;1485463670
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/bochalema/cali/7959021;7959021;2000000;2;POINT(3.3605306148529053 -76.51756286621094);2;1387686089
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/bochalema/cali/7959560;7959560;1100000;3;POINT(3.351940631866455 -76.50965881347656);3;1548825397
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/pance/cali/7723616;7723616;3400000;3;POINT(3.342268228530884 -76.54683685302734);3;1494685983
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-flora/cali/7865028;7865028;4300000;3;POINT(3.481559991836548 -76.52352142333984);3;1491075958
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/santa-teresita/cali/7923285;7923285;2700000;3;POINT(3.4489998817443848 -76.54499816894531);3;1004770034
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/bellavista/cali/7959408;7959408;2500000;3;POINT(3.443000078201294 -76.552001953125);3;1296923004
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/pance/cali/7958471;7958471;3200000;2;POINT(3.3504838943481445 -76.52792358398438);2;1307074298
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/caney/cali/10025646;10025646;800000;2;POINT(3.3870339967448984 -76.51819159320269);2;1081250407
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/normandia/cali/7807327;7807327;3600000;3;POINT(3.451860189437866 -76.5440444946289);3;1044276952
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/capri/cali/7953049;7953049;1550000;3;POINT(3.3889999389648438 -76.54299926757812);3;1485463670
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/bellavista/cali/7959179;7959179;3300000;2;POINT(3.4449028968811035 -76.55481719970703);2;1387686089
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/salomia/cali/7959322;7959322;1100000;3;POINT(3.4649999141693115 -76.50499725341797);3;1548825397
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/pance/cali/7942380;7942380;3700000;3;POINT(3.350583076477051 -76.5303726196289);3;1494685983
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/sameco/cali/7958563;7958563;1400000;2;POINT(3.4590001106262207 -76.50700378417969);2;1491075958
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/la-alborada/cali/7959051;7959051;6000000;3;POINT(3.447999954223633 -76.5469970703125);3;1004770034
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7959167;7959167;1750000;3;POINT(3.364799976348877 -76.52307891845703);3;1296923004
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/valle-del-lili/cali/7958891;7958891;1250000;2;POINT(3.36899995803833 -76.50800323486328);2;1307074298
https://fincaraiz.com.co/inmueble/apartamento-en-arriendo/bochalema/cali/7959316;7959316;1200000;3;POINT(3.3567724227905273 -76.51461029052734);3;1081250407
